model,layers,learning_rate,under,oversample,hidden_layer_size,test_split,batch_size,augment,weight_loss,val_auc_mean,val_auc_std,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f_measure_mean,f_measure_std,auc_roc_mean,auc_roc_std,test_loss_mean,test_loss_std,best_epochs_mean,best_epochs_std
blitz,1,0.005,False,0.5,32,0.2,128,True,True,0.7046784534922047,0.04822052421577189,0.8403690888119953,0.02875825988344997,0.11901729755863036,0.01831536502562772,0.35903614457831323,0.08787750616294202,0.1772626099506582,0.025911463541764265,0.687539497785205,0.017035865874635816,0.7721904754638672,0.0979324490562815,17,8.366600265340756
blitz,1,0.005,False,0.0,32,0.1,128,True,True,0.7043300838812061,0.05222643121258152,0.8459054209919261,0.05675514055356321,0.1269645519205858,0.021487250644165234,0.34698795180722897,0.12959510177855285,0.17655819469036424,0.01241239778079774,0.6779534856567397,0.007878549180682539,0.7043096899986268,0.037111525695320446,26,8.215838362577491
blitz,1,0.005,True,0.0,32,0.1,128,True,True,0.7043300838812061,0.05222643121258152,0.8459054209919261,0.05675514055356321,0.1269645519205858,0.021487250644165234,0.34698795180722897,0.12959510177855285,0.17655819469036424,0.01241239778079774,0.6779534856567397,0.007878549180682539,0.7043096899986268,0.037111525695320446,26,8.215838362577491
blitz,1,0.005,False,0.0,128,0.2,256,True,True,0.7038313307639991,0.06293086070708627,0.8467128027681661,0.06346256175099753,0.13154942755046056,0.02915726137508664,0.3518072289156627,0.13209127781846502,0.18221764494025194,0.015622823314642171,0.6848671487889779,0.014303187918096164,0.7235645294189453,0.06639094216660518,25,10.606601717798213
blitz,1,0.005,True,0.0,128,0.2,256,True,True,0.7038313307639991,0.06293086070708627,0.8467128027681661,0.06346256175099753,0.13154942755046056,0.02915726137508664,0.3518072289156627,0.13209127781846502,0.18221764494025194,0.015622823314642171,0.6848671487889779,0.014303187918096164,0.7235645294189453,0.06639094216660518,25,10.606601717798213
blitz,3,0.01,False,0.5,64,0.2,128,True,True,0.7036672657508349,0.04291350237418409,0.8376009227220301,0.0890621710435636,0.12747755351675974,0.027291327045656535,0.363855421686747,0.20822818752752636,0.17484960866648752,0.026975837699917484,0.6853181350477623,0.015091595384938424,0.7173673152923584,0.048821110483905215,18,9.746794344808963
blitz,3,0.005,False,0.0,128,0.1,256,True,True,0.7032418952618453,0.05398982383866895,0.849365628604383,0.10360932241154501,0.14926791958041957,0.04902343885086699,0.32289156626506027,0.20752990190066656,0.17198873575323978,0.01111996287813239,0.6911736588996812,0.01119051867307785,0.7584144115447998,0.12140965430857585,20,5.0
blitz,3,0.005,True,0.0,128,0.1,256,True,True,0.7032418952618453,0.05398982383866895,0.849365628604383,0.10360932241154501,0.14926791958041957,0.04902343885086699,0.32289156626506027,0.20752990190066656,0.17198873575323978,0.01111996287813239,0.6911736588996812,0.01119051867307785,0.7584144115447998,0.12140965430857585,20,5.0
blitz,4,0.01,False,1.0,64,0.2,128,True,True,0.7028292734497918,0.03854913667984059,0.8182237600922722,0.027167465781660547,0.1255859663342185,0.007834200719766132,0.46506024096385545,0.07258973653682924,0.19676812891926546,0.00809818781599848,0.6880955682207934,0.01708611355545529,0.8104822754859924,0.10924668138850602,15,10.606601717798213
blitz,1,0.01,True,0.0,128,0.2,128,True,True,0.7020743595556563,0.0693335650293054,0.7693194925028835,0.13445428632719372,0.09135186705915502,0.021421604760897654,0.36867469879518067,0.1926957684195157,0.133004373794329,0.026054411370532132,0.6494815117526436,0.024154236840550562,0.7277790069580078,0.04868228478306961,15,10.0
blitz,1,0.01,False,0.0,128,0.2,128,True,True,0.7020743595556563,0.0693335650293054,0.7693194925028835,0.13445428632719372,0.09135186705915502,0.021421604760897654,0.36867469879518067,0.1926957684195157,0.133004373794329,0.026054411370532132,0.6494815117526436,0.024154236840550562,0.7277790069580078,0.04868228478306961,15,10.0
blitz,1,0.01,False,0.5,64,0.2,128,True,True,0.7018295906119988,0.024087457822884763,0.8886966551326413,0.018108787160447035,0.12925632707670323,0.026759608413797483,0.22168674698795177,0.04475704968917278,0.1605108127474748,0.020580067938395997,0.68902819028993,0.019025062795382068,0.8014886379241943,0.032937317067252586,17,16.80773631397161
blitz,4,0.01,False,1.0,64,0.1,128,True,True,0.7017854366577323,0.07218062944597964,0.8876585928489042,0.017389240756386985,0.17951603606582567,0.036175591461073776,0.363855421686747,0.031185973748300667,0.23928823476704744,0.036872494335790006,0.6939204425211445,0.03746694144993139,1.1124258041381836,0.23619750963545405,21,9.617692030835672
blitz,1,0.005,False,0.5,128,0.2,256,False,True,0.7012356888327809,0.04361594333884226,0.8025374855824683,0.05384456874772364,0.1218573616387884,0.017131483860723454,0.4843373493975903,0.08233421476274642,0.19305791573169392,0.020122578986945465,0.7075697094860361,0.019552483134217275,0.695804762840271,0.07130522154575071,21,8.94427190999916
blitz,1,0.01,False,0.5,128,0.2,256,False,True,0.7010696450892718,0.04568787177098984,0.6903114186851211,0.09838462796833272,0.09401694075448729,0.02151072109760587,0.5903614457831325,0.08975701461295985,0.16029759284531447,0.029422810825748442,0.6920245488313034,0.02032532027082887,0.7958426952362061,0.09959112711508739,12,5.70087712549569
blitz,1,0.01,False,0.0,64,0.1,256,True,True,0.700929494445704,0.04475488067281644,0.8957324106113033,0.025917573545771445,0.12955268038983234,0.01683842882976993,0.19518072289156627,0.065659887197295,0.14945968415465216,0.015801008985354213,0.6650033203680865,0.01960747822592779,0.7188597559928894,0.04079246910910055,13,10.36822067666386
blitz,1,0.01,True,0.0,64,0.1,256,True,True,0.700929494445704,0.04475488067281644,0.8957324106113033,0.025917573545771445,0.12955268038983234,0.01683842882976993,0.19518072289156627,0.065659887197295,0.14945968415465216,0.015801008985354213,0.6650033203680865,0.01960747822592779,0.7188597559928894,0.04079246910910055,13,10.36822067666386
blitz,2,0.005,False,0.5,128,0.2,256,True,True,0.7003009931530276,0.06892701258444005,0.8753171856978085,0.01757945906878199,0.15898736077256653,0.020430139927020457,0.3759036144578313,0.09463776812846014,0.22153958040248495,0.03513826130011568,0.7035254281815329,0.028893928931999418,0.7724338889122009,0.1063123282784744,20,11.726039399558575
blitz,3,0.01,False,1.0,32,0.2,256,True,True,0.7002938414562099,0.048424542003040805,0.8363321799307958,0.08421457871486894,0.14388066190701965,0.042247103381847534,0.4024096385542169,0.16837322456171733,0.1970906874264406,0.02415068183289676,0.7039326293666489,0.0075249011838946335,1.0248459577560425,0.36436867781638393,18,13.96424004376894
blitz,1,0.005,True,0.0,128,0.2,128,True,True,0.6994332350940831,0.055934404435236666,0.7828143021914648,0.1085498251433826,0.10424593073339902,0.017428748714553133,0.4265060240963856,0.22805800017612085,0.15455232122425394,0.01778847914995503,0.6663154130756825,0.028560925018541745,0.7002222657203674,0.03686551831095842,20,10.0
blitz,1,0.005,False,0.0,128,0.2,128,True,True,0.6994332350940831,0.055934404435236666,0.7828143021914648,0.1085498251433826,0.10424593073339902,0.017428748714553133,0.4265060240963856,0.22805800017612085,0.15455232122425394,0.01778847914995503,0.6663154130756825,0.028560925018541745,0.7002222657203674,0.03686551831095842,20,10.0
blitz,1,0.01,False,0.5,128,0.1,128,False,True,0.6994189526184538,0.07121612884194523,0.7645905420991925,0.05061420253940191,0.10824199656355646,0.016963991228314435,0.5253012048192771,0.09238693741050993,0.1779257427804784,0.02047158629106414,0.698660906496975,0.024373625243640545,0.8125524997711182,0.11536328239352793,12,4.47213595499958
blitz,2,0.01,False,0.5,64,0.1,256,False,True,0.6993865336658354,0.05777954592039142,0.7893886966551327,0.06601327901941494,0.1177465240085273,0.016054145522188493,0.49879518072289153,0.09159796534336487,0.18847456207246474,0.01761216592363048,0.711050622842673,0.013520233952886826,0.9760774493217468,0.1195984709897505,21,11.40175425099138
blitz,3,0.005,False,1.0,128,0.2,128,True,True,0.6991290477049272,0.06657698093145038,0.8544405997693195,0.036636647408418946,0.14935768859232282,0.020748705722160105,0.416867469879518,0.08459513099538295,0.21675897813947734,0.021881641953149154,0.698262462326593,0.02367718709264738,0.8051705121994018,0.12767944546336715,19,12.942179105544785
blitz,1,0.005,False,1.0,64,0.1,256,True,True,0.6989720213182753,0.051873749403931746,0.8716262975778546,0.039108680932446065,0.15975074500755831,0.03433105645275922,0.3590361445783133,0.06994180854795176,0.21525949081169982,0.019824681858528984,0.7192004845548152,0.011024331775822897,0.7617731690406799,0.10020484233108473,15,14.142135623730951
blitz,1,0.01,False,1.0,32,0.2,256,True,True,0.6989362628341863,0.04382758016460669,0.8628604382929643,0.031745820316703026,0.14373107680073624,0.020069768709581635,0.36385542168674706,0.08620984973493165,0.20298768154087035,0.02008242048100035,0.7021403603511562,0.017064182427621092,0.8296125054359436,0.10493377825209933,16,11.40175425099138
blitz,1,0.005,False,0.5,64,0.2,256,True,True,0.6987773707874951,0.055013023553076815,0.8821222606689734,0.028008926661478552,0.15000872634252022,0.029687011787762223,0.30120481927710846,0.10503370948290779,0.1947795832985742,0.031009469402081824,0.6926535943896726,0.019350431338360306,0.7624224424362183,0.07420812640264947,16,10.8397416943394
blitz,3,0.005,False,0.5,128,0.1,256,True,True,0.6987531172069825,0.05431570721049128,0.8349480968858133,0.06377100985319886,0.14825931522641195,0.03940554529349658,0.45060240963855425,0.10244506828665693,0.2154503757788066,0.031036163125919017,0.71983098961564,0.00954403239883075,0.8121570110321045,0.05207748718557864,22,15.652475842498529
blitz,2,0.01,False,0.0,32,0.1,256,True,True,0.6986170936295625,0.07285036572270868,0.8996539792387545,0.03084947531428949,0.1491933284237515,0.015432225626542046,0.2192771084337349,0.09230834365965278,0.1685867903091685,0.022827838315094034,0.675120591390395,0.014585943078152528,0.7355009078979492,0.06485484371665702,24,11.937336386313323
blitz,2,0.01,True,0.0,32,0.1,256,True,True,0.6986170936295625,0.07285036572270868,0.8996539792387545,0.03084947531428949,0.1491933284237515,0.015432225626542046,0.2192771084337349,0.09230834365965278,0.1685867903091685,0.022827838315094034,0.675120591390395,0.014585943078152528,0.7355009078979492,0.06485484371665702,24,11.937336386313323
blitz,2,0.01,False,0.5,64,0.2,128,True,True,0.6985964017636705,0.02926288350049405,0.873356401384083,0.05459140842361388,0.1516487286898917,0.052253393737530546,0.29156626506024097,0.15009553255322833,0.1758284398338978,0.014398928148610041,0.6827581677406174,0.011739422061598987,0.8471504807472229,0.16078414715876888,17,11.510864433221338
blitz,2,0.01,False,0.5,128,0.1,128,True,True,0.6982319201995012,0.04486433943905261,0.817762399077278,0.061915535603869705,0.12580267990712046,0.026683376669880365,0.4289156626506023,0.13486443680921176,0.18523860154575397,0.006997580041297602,0.686698824370772,0.011415775579541735,0.7626590967178345,0.06101473015745667,18,12.041594578792296
blitz,3,0.005,False,1.0,32,0.2,256,True,True,0.6977111460749622,0.0464062455012776,0.8296424452133795,0.11611876823940832,0.168413747510349,0.07166320800886136,0.4265060240963855,0.1740953433078404,0.21737917088936162,0.05516111294315359,0.7145081841600198,0.02459986160958385,0.9490205883979798,0.19101679987262796,23,7.582875444051551
blitz,1,0.005,False,1.0,128,0.1,128,False,True,0.6972730269090367,0.06482954185461705,0.7831603229527104,0.04171627534915055,0.12166229027601949,0.01600391992808756,0.5542168674698795,0.059635511666335336,0.19868582572676335,0.021650283306357977,0.7122707668955652,0.010638068009898192,0.8460504412651062,0.09935953784164807,31,8.94427190999916
blitz,1,0.01,False,0.0,64,0.2,256,True,True,0.6972341872591249,0.04455758121383796,0.8147635524798155,0.04884356747403303,0.1054683603666691,0.015262433565186015,0.3807228915662651,0.12710700621593188,0.1625215566761664,0.027579930921591445,0.6702137441346245,0.02433627597822428,0.7235321521759033,0.04172039364393484,15,13.228756555322953
blitz,1,0.01,True,0.0,64,0.2,256,True,True,0.6972341872591249,0.04455758121383796,0.8147635524798155,0.04884356747403303,0.1054683603666691,0.015262433565186015,0.3807228915662651,0.12710700621593188,0.1625215566761664,0.027579930921591445,0.6702137441346245,0.02433627597822428,0.7235321521759033,0.04172039364393484,15,13.228756555322953
blitz,4,0.01,False,0.5,64,0.1,256,False,True,0.6972269326683292,0.05200479718598003,0.8415224913494809,0.044277364282525385,0.1468173418562762,0.027040523372663997,0.4481927710843373,0.07686331521800763,0.21698491069223555,0.019975708675469283,0.7072223479016003,0.02770884794428758,0.8767862319946289,0.07507673550233633,11,4.183300132670378
blitz,1,0.01,False,0.0,128,0.1,128,False,True,0.6971208342779415,0.04132551844058932,0.674163783160323,0.12204625820640766,0.08792921796257705,0.017194784591232172,0.5759036144578313,0.12239445878747274,0.15042095049049248,0.021964437211771385,0.6711959892872519,0.017351972766910168,0.6992581129074097,0.026730872844594265,16,8.94427190999916
blitz,1,0.01,True,0.0,128,0.1,128,False,True,0.6971208342779415,0.04132551844058932,0.674163783160323,0.12204625820640766,0.08792921796257705,0.017194784591232172,0.5759036144578313,0.12239445878747274,0.15042095049049248,0.021964437211771385,0.6711959892872519,0.017351972766910168,0.6992581129074097,0.026730872844594265,16,8.94427190999916
blitz,3,0.005,False,0.5,64,0.1,256,True,True,0.6971147132169576,0.07089404984249562,0.9168396770472895,0.022089992378083744,0.2314806135520902,0.04583970590078714,0.28192771084337354,0.0915979653433649,0.24316205954676282,0.026710877572202446,0.7169046871921362,0.01777257285899804,0.9252889394760132,0.1312281621634972,21,8.94427190999916
blitz,3,0.005,False,0.5,128,0.2,128,True,True,0.6964857183723983,0.03560606424468377,0.8544405997693195,0.08885935464908791,0.14301091139207195,0.031008550032617547,0.3445783132530121,0.1672920959779256,0.1903491181102615,0.029051507279359335,0.7012631993753329,0.017968174591226713,0.828683364391327,0.08100807861747618,21,6.519202405202649
blitz,4,0.005,False,0.5,128,0.2,256,True,True,0.6961554965454195,0.05147338706813762,0.8577854671280278,0.127216953613888,0.19306846897092117,0.06949316389631456,0.3566265060240964,0.18442001453809087,0.21766698409638985,0.05180352666105211,0.7133186896586954,0.013430422961741168,0.9022979974746704,0.1594250664355435,18,8.366600265340756
blitz,2,0.005,False,1.0,32,0.2,256,True,True,0.6961486557919415,0.03485585665924127,0.8862745098039216,0.02347322939493685,0.16438672079667818,0.021724175262578967,0.32530120481927705,0.07025243246801566,0.21503364438743802,0.02103121139117825,0.7145008866477418,0.008750790480254154,0.886643898487091,0.14789095795728938,24,8.94427190999916
blitz,1,0.005,False,0.5,32,0.1,256,False,True,0.6960423940149626,0.06342580647523563,0.7757785467128028,0.05857905412996143,0.11743814114781079,0.020621633687510247,0.5373493975903615,0.05815671511396229,0.19100626085849828,0.024518554742326455,0.7215035794297723,0.012942100889459187,0.7090488314628601,0.05637182262198351,25,12.747548783981962
blitz,2,0.005,False,0.5,32,0.2,256,True,True,0.6960193033625413,0.034360427264566965,0.8891580161476356,0.027784794421434774,0.1600615064221838,0.022197269007221087,0.30361445783132524,0.1037824359872676,0.2047018167113948,0.03649523216994666,0.7119774069019871,0.015181629032809578,0.7978054642677307,0.06083577209457618,19,14.747881203752625
blitz,3,0.01,False,1.0,128,0.2,256,True,True,0.695775834727396,0.04775974198308498,0.8583621683967706,0.05167771125627347,0.1465292770133275,0.04486348785492431,0.3518072289156627,0.08450929116506109,0.1998753139587627,0.040798366714197634,0.699031620120701,0.03491225919298443,0.8548876404762268,0.2118512010512595,17,5.70087712549569
blitz,2,0.01,False,0.5,32,0.2,256,True,True,0.6955740324997979,0.05599310658688614,0.8784313725490195,0.053010109587605665,0.1534254655875562,0.05018029283973396,0.29638554216867463,0.16334079354296216,0.18518949087385203,0.04427943856211614,0.7039085475761313,0.012711548346522347,0.7970719695091247,0.1458511294259336,13,12.549900398011133
blitz,1,0.01,False,0.5,128,0.2,256,True,True,0.6949907027941369,0.06384748933516252,0.8226066897347174,0.0461263686388924,0.10039782940442392,0.00935838948380096,0.3301204819277109,0.08544878663372119,0.15127644773952661,0.005617122605765468,0.6679252442842235,0.01100239733159031,0.7643076181411743,0.0710644004869431,23,6.708203932499369
blitz,1,0.005,False,1.0,128,0.2,256,True,True,0.6945249096709597,0.057604650809806666,0.86320645905421,0.04491499651824154,0.15347797460704676,0.030051021571390335,0.3734939759036144,0.153111626832998,0.20131763023985622,0.02812148129527968,0.6973823823458583,0.01954886514093482,0.7377214312553406,0.07540607244776273,23,11.510864433221338
blitz,1,0.01,False,1.0,32,0.1,128,True,True,0.6939086199712687,0.04679764606523075,0.8226066897347174,0.06284403455693048,0.13622473056688833,0.03246199536028907,0.4554216867469879,0.1256136050022011,0.20142000538483687,0.01618054901105448,0.7135959951252617,0.011076353711642239,0.910139262676239,0.06501299862410605,15,7.0710678118654755
blitz,1,0.005,False,1.0,128,0.2,128,True,True,0.6938467422466278,0.05227837416501536,0.8407151095732409,0.0459888075508336,0.13006957875395836,0.0182217568635199,0.3951807228915663,0.12532437227899607,0.1909738863767585,0.023944219191575068,0.7006560463537979,0.02957585351834039,0.8355954766273499,0.1773411410576542,27,11.510864433221338
blitz,3,0.005,False,0.5,64,0.2,256,True,True,0.6938078743291397,0.05992407288905072,0.8788927335640139,0.05596231377904532,0.19948161132292502,0.06093919371806804,0.39518072289156625,0.1527319321956213,0.24294564953864145,0.017284499253702346,0.7152481519050156,0.016730255226598052,0.840100622177124,0.15761359720398577,25,8.660254037844387
blitz,1,0.005,False,1.0,128,0.2,256,False,True,0.6936965566134539,0.0430102830941563,0.7903114186851211,0.050745779442922315,0.1228658759220979,0.02181131773623899,0.5301204819277108,0.07854460729159815,0.1980523914445046,0.028314175891769492,0.7031153079915058,0.019890255610251425,0.7361284375190735,0.06857547921483788,20,12.747548783981962
blitz,1,0.01,False,0.5,64,0.1,128,False,True,0.6936159600997507,0.039915475001805346,0.734717416378316,0.07876460014231529,0.10437121521705586,0.020064680174855437,0.5614457831325301,0.12156142896992232,0.17221758521917366,0.01756632109759644,0.701541964344355,0.0050023118618368586,0.8785972237586975,0.12864086025329174,6,4.183300132670378
blitz,2,0.01,False,0.5,32,0.2,128,True,True,0.6935398411701419,0.046258184744691816,0.8678200692041523,0.08086001681772373,0.15735823203558058,0.05918564501271515,0.2746987951807229,0.19877692504713584,0.14531981027619215,0.07300393320396983,0.6873337079389635,0.01914083816515442,0.8430299639701844,0.16729848833810065,23,12.041594578792296
blitz,1,0.01,False,1.0,32,0.2,128,True,True,0.6934126653441209,0.04083746780474055,0.8381776239907728,0.05220914520796256,0.12474461600303441,0.015785148151060052,0.3783132530120482,0.1154365259470215,0.1837420189038547,0.01136096281741814,0.6917092963008911,0.01623924082704875,0.8880006790161132,0.10776043168173281,14,6.519202405202649
blitz,2,0.01,False,0.5,64,0.1,128,True,True,0.6931770573566085,0.035294664840601855,0.8611303344867359,0.04113097166716181,0.14202684618580533,0.026889434242867293,0.34698795180722897,0.11600101110275578,0.19049562563391526,0.025106787152370826,0.683015040172805,0.02821228326535691,0.9300719261169433,0.18560343545237906,18,9.746794344808963
blitz,4,0.01,False,0.5,64,0.1,128,True,True,0.6930598503740648,0.06251705732996911,0.7361014994232988,0.3192958538542266,0.13547013145029643,0.05924364376944408,0.4313253012048193,0.29712905077041674,0.17418635243936084,0.043572064111218424,0.6541920559281342,0.06172487202956167,0.781267774105072,0.12889439191936608,15,11.726039399558575
blitz,1,0.005,False,0.0,128,0.1,256,True,True,0.6929041033779189,0.08150727277872169,0.8450980392156863,0.04519402935508608,0.12844247876506937,0.021734835604252115,0.3614457831325301,0.10258666485497832,0.1830006642417581,0.006983404175642148,0.6935263768581291,0.019151390514887155,0.6964944481849671,0.03777441296344373,24,10.8397416943394
blitz,1,0.005,True,0.0,128,0.1,256,True,True,0.6929041033779189,0.08150727277872169,0.8450980392156863,0.04519402935508608,0.12844247876506937,0.021734835604252115,0.3614457831325301,0.10258666485497832,0.1830006642417581,0.006983404175642148,0.6935263768581291,0.019151390514887155,0.6964944481849671,0.03777441296344373,24,10.8397416943394
blitz,2,0.01,True,0.0,128,0.2,128,False,True,0.6928474268873271,0.027770716981813194,0.6324106113033447,0.12463126864033983,0.08069939057038943,0.016913602102656314,0.6072289156626506,0.11094809092261528,0.14136681038250495,0.02559654665687822,0.6587332978187735,0.029909555103573144,0.7104454159736633,0.07799299417394571,20,9.354143466934854
blitz,2,0.01,False,0.0,128,0.2,128,False,True,0.6928474268873271,0.027770716981813194,0.6324106113033447,0.12463126864033983,0.08069939057038943,0.016913602102656314,0.6072289156626506,0.11094809092261528,0.14136681038250495,0.02559654665687822,0.6587332978187735,0.029909555103573144,0.7104454159736633,0.07799299417394571,20,9.354143466934854
blitz,2,0.01,False,0.5,64,0.2,256,True,True,0.692705269245838,0.033411636661065405,0.8597462514417533,0.06995151046131967,0.15105066480827803,0.04428789684733607,0.33975903614457836,0.17979682409113576,0.18343192146911952,0.038067039463692165,0.7012486043507768,0.01250602360105826,0.7953361392021179,0.11822247307608412,11,8.94427190999916
blitz,2,0.01,False,1.0,32,0.2,256,True,True,0.6922578217797153,0.0607585952817188,0.8768166089965398,0.03796735917613468,0.14954346276841668,0.026798855393200424,0.30843373493975906,0.13296751480791708,0.18617794584057762,0.029628164508876446,0.6955477877591528,0.01817919504210705,0.9641746640205383,0.15981262996491036,21,9.617692030835672
blitz,1,0.01,True,0.5,64,0.1,256,True,True,0.6917355371900825,0.058773638227600296,0.5513264129181085,0.26227578633873105,0.060041070464002734,0.009372830609205376,0.5253012048192771,0.2923518243489755,0.10191941923507006,0.009592994696587859,0.5704728058204958,0.03360335336799593,0.733553946018219,0.02411833930717953,16,4.183300132670378
blitz,1,0.01,True,0.5,64,0.1,128,True,True,0.6917355371900825,0.058773638227600296,0.5513264129181085,0.26227578633873105,0.060041070464002734,0.009372830609205376,0.5253012048192771,0.2923518243489755,0.10191941923507006,0.009592994696587859,0.5704728058204958,0.03360335336799593,0.733553946018219,0.02411833930717953,16,4.183300132670378
blitz,4,0.01,False,0.5,128,0.1,128,True,True,0.6916807980049875,0.1285642839845043,0.8462514417531718,0.1311089462509491,0.17694502134935347,0.10889283424854154,0.2987951807228916,0.3054401030544721,0.12901966306324478,0.07470518534517281,0.6698240569789758,0.019601152618940267,0.8328723907470703,0.10832617089096899,11,10.8397416943394
blitz,1,0.01,True,0.0,128,0.2,128,False,True,0.691611879392428,0.032526859658694,0.6159169550173009,0.1840752398376524,0.083428732436747,0.022008052836066636,0.6168674698795181,0.19712699120230398,0.14178171234070103,0.027480114693471416,0.6740259645486852,0.01751484008058437,0.6808188676834106,0.02430754777394731,20,12.747548783981962
blitz,1,0.01,False,0.0,128,0.2,128,False,True,0.691611879392428,0.032526859658694,0.6159169550173009,0.1840752398376524,0.083428732436747,0.022008052836066636,0.6168674698795181,0.19712699120230398,0.14178171234070103,0.027480114693471416,0.6740259645486852,0.01751484008058437,0.6808188676834106,0.02430754777394731,20,12.747548783981962
blitz,1,0.005,False,1.0,32,0.1,256,True,True,0.6909024197610711,0.07591139041942929,0.9003460207612456,0.019280288684590283,0.17302283511616737,0.022036318195470816,0.2746987951807229,0.05481596706543288,0.20868978475778127,0.01692125740000108,0.7074938153583442,0.011203156202950863,0.8432260870933532,0.05968291538884238,14,6.519202405202649
blitz,1,0.005,False,0.5,128,0.2,128,False,True,0.6908595095801643,0.055171228189505615,0.7448673587081892,0.06129414842355172,0.1019374997101167,0.01665012277994029,0.5325301204819277,0.057403032528055925,0.17005767075000577,0.022353568567187693,0.6837739814497238,0.02299559747378379,0.804938018321991,0.107109320224933,16,8.94427190999916
blitz,3,0.01,False,0.5,32,0.2,128,True,True,0.6904316515444555,0.05061647377392435,0.813840830449827,0.10739766377302251,0.12878425140818744,0.03544094763292086,0.4120481927710843,0.18378924735617944,0.18288382531409939,0.0248227906679254,0.6880795136937817,0.01986189443237008,0.7712621688842773,0.11310456530567672,24,9.617692030835672
blitz,4,0.005,False,0.5,128,0.2,128,False,True,0.690097698397398,0.05746052251766832,0.7881199538638984,0.10825145210078511,0.13017263094584575,0.03880938206642318,0.49879518072289153,0.15997350629831028,0.19555196633482697,0.03385990513162556,0.6998941860719681,0.033340806101051626,0.8232968330383301,0.13244014765807816,16,11.937336386313323
blitz,4,0.01,False,0.5,128,0.1,128,False,True,0.6898054862842893,0.037731333219329,0.7506343713956171,0.14134688096574557,0.0810626349174304,0.04886576570592504,0.49879518072289153,0.2978853228237024,0.13721878493591824,0.07947511445463078,0.6909036509453927,0.022986258187378705,0.8683924913406372,0.14963300824092585,12,13.038404810405298
blitz,3,0.005,False,0.5,32,0.2,128,False,True,0.6896791686618864,0.04648750015846115,0.8092272202998846,0.06758412338612761,0.13075416515396288,0.023120427032444834,0.4915662650602409,0.09386771653389135,0.2034634760599913,0.025569848205616988,0.7127582407157399,0.006450081582437095,0.973629605770111,0.228597554094536,18,9.082951062292475
blitz,1,0.005,False,0.5,32,0.2,256,False,True,0.6893962102225732,0.053632951877283494,0.766320645905421,0.06042222243353988,0.11057597084336465,0.011325777750481363,0.5373493975903615,0.1024450682866569,0.18204800408130356,0.014693044066055998,0.7158436289069057,0.01062239759196026,0.7129033327102661,0.056669331136098226,19,8.215838362577491
blitz,1,0.01,False,1.0,128,0.1,128,False,True,0.6893265589144347,0.030836040659764943,0.7867358708189157,0.016354336947115498,0.1168286440651866,0.01015959770318316,0.5253012048192771,0.05292983767828623,0.19098924315966637,0.016095810633708418,0.707483598841155,0.025078055483018256,1.1515145540237426,0.24698528966113756,16,11.937336386313323
blitz,2,0.01,False,0.5,128,0.2,128,True,True,0.6890311627415253,0.05739409992676734,0.8342560553633218,0.1530811125565381,0.13613019200006965,0.04076412492844684,0.30843373493975906,0.2594700764423965,0.1533992626333853,0.017675948793400235,0.6760575919668985,0.021309836948125976,0.8079861402511597,0.1143951548355862,11,10.8397416943394
blitz,1,0.01,False,0.5,64,0.2,256,True,True,0.6887737016560843,0.04856407237741806,0.8709342560553633,0.060668041532875853,0.14635370597870595,0.04082343969644829,0.28915662650602414,0.1008024128354308,0.18206851400366114,0.04059728389133474,0.6692183634598965,0.03312067536866435,0.7827900171279907,0.10796267353776506,15,10.0
blitz,2,0.005,False,1.0,64,0.2,128,True,True,0.6885675462217274,0.03675219111894284,0.8628604382929643,0.02726827531818421,0.15065259038878073,0.026569768834593593,0.3855421686746988,0.0654384366939772,0.21382689003386987,0.02231688214510197,0.7113527398509849,0.009881408833315602,0.9102448105812073,0.15353742053887376,8,2.7386127875258306
blitz,3,0.01,False,0.5,128,0.2,256,True,True,0.6884167387018737,0.034142611601339516,0.8354094579008073,0.11906514115257612,0.16104471021238406,0.10284041761920991,0.3036144578313253,0.27026650395778223,0.12526046464096283,0.05869112810841964,0.6826457860515351,0.023837984845585636,0.7579575777053833,0.049647372792018855,16,10.8397416943394
blitz,2,0.005,False,0.5,64,0.1,256,False,True,0.6883690773067331,0.05645489247166309,0.8309111880046135,0.05908500809862093,0.15363267230085925,0.043096414513263376,0.49397590361445787,0.09971653829666775,0.22660526646720197,0.033963799129776005,0.7164828909824641,0.006472569231473545,0.845016598701477,0.0979124391706498,19,7.416198487095663
blitz,2,0.01,False,1.0,128,0.1,128,False,True,0.6880243282069142,0.08231740349000695,0.7855824682814302,0.07061518057004645,0.1177258159038134,0.01963860768847536,0.5036144578313253,0.08787750616294204,0.18837632135683074,0.023882898381306108,0.6909007319404815,0.015518029368322986,1.6465604066848756,0.2772685654807263,14,11.937336386313321
blitz,3,0.01,False,1.0,32,0.2,256,False,True,0.6880190421701358,0.031173567369356052,0.8188004613610149,0.05166773489510959,0.13616771018251783,0.029349501654681535,0.4843373493975903,0.04697250286654919,0.20973668679435767,0.030614922088132948,0.7154305897119672,0.014791393684345943,1.5301725625991822,0.5842285262548085,25,5.0
