model,layers,learning_rate,under,oversample,seed,hidden_layer_size,test_split,batch_size,augment,weight_loss,val_auc,accuracy,precision,recall,f_measure,auc_roc,test_loss,best_epochs
blitz,2,0.005,False,0.5,23,128,0.1,128,True,True,0.6848753117206983,0.7047289504036909,0.0945179584120983,0.6024096385542169,0.16339869281045752,0.6996927747330933,0.7191413044929504,15
blitz,2,0.005,False,0.5,23,128,0.1,128,False,True,0.6042394014962593,0.7277970011534025,0.10386965376782077,0.6144578313253012,0.17770034843205576,0.7197609334977706,1.1024705171585083,25
blitz,2,0.005,False,0.5,23,128,0.1,256,True,True,0.6834538653366584,0.8465974625144176,0.15985130111524162,0.5180722891566265,0.2443181818181818,0.7210744857078222,0.726850688457489,5
blitz,2,0.005,False,0.5,23,128,0.1,256,False,True,0.6103117206982543,0.7560553633217993,0.11363636363636363,0.6024096385542169,0.19120458891013384,0.7252705552677093,0.9250133037567139,10
blitz,2,0.005,False,0.5,23,128,0.2,128,True,True,0.7006983787414257,0.9221453287197232,0.20454545454545456,0.21686746987951808,0.21052631578947367,0.692380667430473,0.8675939440727234,25
blitz,2,0.005,False,0.5,23,128,0.2,128,False,True,0.6878999508709522,0.8471741637831603,0.14453125,0.4457831325301205,0.21828908554572274,0.7079827486809747,1.0935357809066772,5
blitz,2,0.005,False,0.5,23,128,0.2,256,True,True,0.6177977748894596,0.8990772779700116,0.140625,0.21686746987951808,0.17061611374407581,0.6555428254508039,0.9564987421035767,30
blitz,2,0.005,False,0.5,23,128,0.2,256,False,True,0.6781767526321354,0.9117647058823529,0.23484848484848486,0.37349397590361444,0.28837209302325584,0.7103690351959018,1.1186802387237549,15
blitz,2,0.005,False,0.5,24,32,0.1,128,True,True,0.8056109725685786,0.8050749711649365,0.13043478260869565,0.5421686746987951,0.2102803738317757,0.7111060839359862,0.7418532371520996,35
blitz,2,0.005,False,0.5,24,32,0.1,128,False,True,0.7564713216957606,0.7174163783160323,0.10789980732177264,0.6746987951807228,0.18604651162790697,0.7230594090474558,0.7974720597267151,35
blitz,2,0.005,False,0.5,24,32,0.1,256,True,True,0.7800997506234414,0.9002306805074971,0.17857142857142858,0.30120481927710846,0.22421524663677134,0.7188633394875686,0.7430838346481323,20
blitz,2,0.005,False,0.5,24,32,0.1,256,False,True,0.7089650872817955,0.9054209919261822,0.20437956204379562,0.3373493975903614,0.2545454545454546,0.7213226011252762,0.9606477618217468,20
blitz,2,0.005,False,0.5,24,32,0.2,128,True,True,0.6571414356875891,0.7923875432525952,0.11634349030470914,0.5060240963855421,0.18918918918918917,0.6985689578422716,0.6906144022941589,15
blitz,2,0.005,False,0.5,24,32,0.2,128,False,True,0.6816344425718746,0.6995386389850058,0.10036496350364964,0.6626506024096386,0.17432646592709986,0.7307290944517014,0.7926304936408997,10
blitz,2,0.005,False,0.5,24,32,0.2,256,True,True,0.6825268499574008,0.9106113033448674,0.14705882352941177,0.18072289156626506,0.16216216216216217,0.730904234746375,0.84227454662323,35
blitz,2,0.005,False,0.5,24,32,0.2,256,False,True,0.6796257485960908,0.7693194925028836,0.12705882352941175,0.6506024096385542,0.21259842519685038,0.7470682244422877,0.6551360487937927,35
blitz,2,0.005,False,0.5,24,64,0.1,128,True,True,0.7113466334164589,0.9083044982698962,0.14814814814814814,0.1927710843373494,0.1675392670157068,0.6892500346631834,0.8631638288497925,5
blitz,2,0.005,False,0.5,24,64,0.1,128,False,True,0.5902369077306733,0.850634371395617,0.13934426229508196,0.40963855421686746,0.2079510703363914,0.7031809856020081,1.3285363912582397,5
blitz,2,0.005,False,0.5,24,64,0.1,256,True,True,0.7487655860349127,0.9267589388696655,0.23809523809523808,0.24096385542168675,0.2395209580838323,0.7101136222661694,0.759491503238678,5
blitz,2,0.005,False,0.5,24,64,0.1,256,False,True,0.7154114713216957,0.7589388696655133,0.11316397228637413,0.5903614457831325,0.18992248062015504,0.7219136996197997,0.815178632736206,20
blitz,2,0.005,False,0.5,24,64,0.2,128,True,True,0.6762489039247268,0.8933102652825836,0.14084507042253522,0.24096385542168675,0.17777777777777778,0.7080119387300869,0.693027675151825,20
blitz,2,0.005,False,0.5,24,64,0.2,128,False,True,0.6524244252212361,0.7520184544405998,0.10657596371882086,0.5662650602409639,0.17938931297709926,0.7065232462253618,0.9523630142211914,35
blitz,2,0.005,False,0.5,24,64,0.2,256,True,True,0.6970416850641475,0.8933102652825836,0.1554054054054054,0.27710843373493976,0.19913419913419914,0.7178708778177517,0.7246145009994507,5
blitz,2,0.005,False,0.5,24,64,0.2,256,False,True,0.6427820722507944,0.8523644752018454,0.15261044176706828,0.4578313253012048,0.22891566265060243,0.7186298190946706,0.8234285712242126,15
blitz,2,0.005,False,0.5,24,128,0.1,128,True,True,0.764850374064838,0.7641291810841984,0.10817307692307693,0.5421686746987951,0.18036072144288576,0.7179876380142008,0.6656280755996704,20
blitz,2,0.005,False,0.5,24,128,0.1,128,False,True,0.6634912718204489,0.7635524798154556,0.09828009828009827,0.4819277108433735,0.16326530612244897,0.6759393722679938,1.1048818826675415,15
blitz,2,0.005,False,0.5,24,128,0.1,256,True,True,0.7148379052369078,0.9256055363321799,0.21951219512195122,0.21686746987951808,0.2181818181818182,0.7161048798464603,0.8259661197662354,5
blitz,2,0.005,False,0.5,24,128,0.1,256,False,True,0.7194264339152119,0.8206459054209919,0.1346153846153846,0.5060240963855421,0.21265822784810126,0.7239132179839893,0.7273072004318237,10
blitz,2,0.005,False,0.5,24,128,0.2,128,True,True,0.6876480867656296,0.9152249134948097,0.18,0.21686746987951808,0.19672131147540986,0.6953507549276452,0.692545473575592,15
blitz,2,0.005,False,0.5,24,128,0.2,128,False,True,0.7088482036803253,0.8166089965397924,0.12698412698412698,0.4819277108433735,0.20100502512562812,0.7101136222661694,0.7892346382141113,10
blitz,2,0.005,False,0.5,24,128,0.2,256,True,True,0.6728720592533628,0.8540945790080738,0.15163934426229508,0.4457831325301205,0.22629969418960247,0.7292039143855861,0.7300284504890442,5
blitz,2,0.005,False,0.5,24,128,0.2,256,False,True,0.6513143574977768,0.908881199538639,0.21374045801526717,0.3373493975903614,0.2616822429906542,0.7227018309458305,0.986520528793335,30
blitz,2,0.005,False,0.5,25,32,0.1,128,True,True,0.6944389027431421,0.8921568627450981,0.14383561643835616,0.25301204819277107,0.18340611353711792,0.6987003130632767,0.8672700524330139,10
blitz,2,0.005,False,0.5,25,32,0.1,128,False,True,0.6035785536159601,0.8408304498269896,0.14391143911439114,0.46987951807228917,0.22033898305084745,0.6829230915181016,1.5060826539993286,5
blitz,2,0.005,False,0.5,25,32,0.1,256,True,True,0.7136533665835412,0.8096885813148789,0.11764705882352941,0.4578313253012048,0.187192118226601,0.7068735268147088,0.6597915887832642,15
blitz,2,0.005,False,0.5,25,32,0.1,256,False,True,0.7080423940149625,0.8062283737024222,0.1059190031152648,0.40963855421686746,0.16831683168316833,0.7045748104471186,0.8329642415046692,30
blitz,2,0.005,False,0.5,25,32,0.2,128,True,True,0.6882077847774578,0.9146482122260668,0.15053763440860216,0.1686746987951807,0.1590909090909091,0.679938408996373,0.8064262866973877,10
blitz,2,0.005,False,0.5,25,32,0.2,128,False,True,0.6506022972493952,0.8938869665513264,0.18238993710691823,0.3493975903614458,0.23966942148760328,0.7061510730991805,1.0431090593338013,15
blitz,2,0.005,False,0.5,25,32,0.2,256,True,True,0.6845542005335787,0.9094579008073818,0.1574074074074074,0.20481927710843373,0.17801047120418848,0.7129085694686682,0.7788330316543579,10
blitz,2,0.005,False,0.5,25,32,0.2,256,False,True,0.6854839211198935,0.8310265282583622,0.13028169014084506,0.4457831325301205,0.2016348773841962,0.7121350331671934,0.7900109887123108,10
blitz,2,0.005,False,0.5,25,64,0.1,128,True,True,0.6523940149625935,0.8771626297577855,0.1388888888888889,0.30120481927710846,0.19011406844106465,0.6959491509344464,0.8506975173950195,15
blitz,2,0.005,False,0.5,25,64,0.1,128,False,True,0.6375311720698255,0.8102652825836217,0.12269938650306748,0.4819277108433735,0.19559902200489,0.7005976662555734,1.3095548152923584,25
blitz,2,0.005,False,0.5,25,64,0.1,256,True,True,0.6688403990024938,0.845444059976932,0.1509433962264151,0.4819277108433735,0.22988505747126436,0.7127991067844972,0.6986764669418335,10
blitz,2,0.005,False,0.5,25,64,0.1,256,False,True,0.6795635910224439,0.8114186851211073,0.12576687116564417,0.4939759036144578,0.20048899755501223,0.710631745637912,0.9837052226066589,30
blitz,2,0.005,False,0.5,25,64,0.2,128,True,True,0.7316372410619337,0.8927335640138409,0.16339869281045752,0.30120481927710846,0.21186440677966104,0.6998971050768792,0.8729071617126465,15
blitz,2,0.005,False,0.5,25,64,0.2,128,False,True,0.6275396297286708,0.7629757785467128,0.10194174757281553,0.5060240963855421,0.1696969696969697,0.6965183568921356,1.1874536275863647,30
blitz,2,0.005,False,0.5,25,64,0.2,256,True,True,0.7095136224277212,0.8171856978085352,0.12974683544303797,0.4939759036144578,0.20551378446115287,0.7059905278290631,0.7769225835800171,15
blitz,2,0.005,False,0.5,25,64,0.2,256,False,True,0.7044079327864877,0.8627450980392157,0.14285714285714285,0.37349397590361444,0.20666666666666667,0.7185130588982217,0.8649452924728394,35
blitz,2,0.005,False,0.5,25,128,0.1,128,True,True,0.7489900249376559,0.870242214532872,0.1619047619047619,0.40963855421686746,0.23208191126279867,0.6990214036035116,0.6349548101425171,20
blitz,2,0.005,False,0.5,25,128,0.1,128,False,True,0.6534164588528678,0.8835063437139562,0.14792899408284024,0.30120481927710846,0.1984126984126984,0.6866448227799145,1.2405223846435547,5
blitz,2,0.005,False,0.5,25,128,0.1,256,True,True,0.6261845386533667,0.9279123414071511,0.2236842105263158,0.20481927710843373,0.21383647798742136,0.7294739223398744,0.8390434384346008,5
blitz,2,0.005,False,0.5,25,128,0.1,256,False,True,0.7236034912718204,0.7768166089965398,0.11421319796954314,0.5421686746987951,0.18867924528301885,0.7214101712726131,0.8282583355903625,10
blitz,2,0.005,False,0.5,25,128,0.2,128,True,True,0.7287237019670276,0.9008073817762399,0.16541353383458646,0.26506024096385544,0.20370370370370372,0.6851926178365795,0.788071870803833,5
blitz,2,0.005,False,0.5,25,128,0.2,128,False,True,0.5639983582191653,0.8460207612456747,0.12903225806451613,0.3855421686746988,0.1933534743202417,0.6943291032087162,1.0361006259918213,10
blitz,2,0.005,False,0.5,25,128,0.2,256,True,True,0.721733695685972,0.870242214532872,0.16822429906542055,0.43373493975903615,0.2424242424242424,0.7151489057380338,0.7675771713256836,30
blitz,2,0.005,False,0.5,25,128,0.2,256,False,True,0.6788204053457378,0.7531718569780853,0.11235955056179775,0.6024096385542169,0.1893939393939394,0.7056986273379404,0.7791615128517151,5
blitz,2,0.005,False,1.0,21,32,0.1,128,True,True,0.6488143730449437,0.8835063437139562,0.1712707182320442,0.37349397590361444,0.23484848484848483,0.7298169054169434,0.726772129535675,35
blitz,2,0.005,False,1.0,21,32,0.1,128,False,True,0.5486968364624598,0.8581314878892734,0.1646090534979424,0.4819277108433735,0.24539877300613497,0.7140834689454365,1.532697319984436,5
blitz,2,0.005,False,1.0,21,32,0.1,256,True,True,0.668559275128886,0.8835063437139562,0.17486338797814208,0.3855421686746988,0.24060150375939854,0.7035385637036333,0.7845941781997681,35
blitz,2,0.005,False,1.0,21,32,0.1,256,False,True,0.659230974931748,0.8823529411764706,0.18974358974358974,0.4457831325301205,0.2661870503597122,0.6855793859873169,1.40985107421875,15
blitz,2,0.005,False,1.0,21,32,0.2,128,True,True,0.7539287690996948,0.8189158016147635,0.12131147540983607,0.4457831325301205,0.19072164948453607,0.6693643137054578,0.7036941647529602,30
blitz,2,0.005,False,1.0,21,32,0.2,128,False,True,0.6879636942556328,0.8996539792387543,0.2138364779874214,0.40963855421686746,0.2809917355371901,0.6876445819620092,1.953593134880066,25
blitz,2,0.005,False,1.0,21,32,0.2,256,True,True,0.671326670854037,0.8592848904267589,0.14847161572052403,0.40963855421686746,0.21794871794871795,0.7168565236111009,0.7483444809913635,15
blitz,2,0.005,False,1.0,21,32,0.2,256,False,True,0.7446735405874341,0.8765859284890427,0.18357487922705315,0.4578313253012048,0.2620689655172414,0.6784935015653165,1.2452417612075806,15
blitz,2,0.005,False,1.0,21,64,0.1,128,True,True,0.621737427006051,0.73760092272203,0.09030837004405286,0.4939759036144578,0.1527001862197393,0.6860756168222253,0.9026802778244019,20
blitz,2,0.005,False,1.0,21,64,0.1,128,False,True,0.619249880286814,0.8852364475201846,0.17045454545454544,0.3614457831325301,0.23166023166023164,0.7151270132011998,1.8770320415496826,15
blitz,2,0.005,False,1.0,21,64,0.1,256,True,True,0.6676326639759703,0.8881199538638985,0.1791907514450867,0.37349397590361444,0.2421875,0.7110258113009275,0.8455674648284912,15
blitz,2,0.005,False,1.0,21,64,0.1,256,False,True,0.606264886412398,0.8737024221453287,0.1822429906542056,0.46987951807228917,0.2626262626262626,0.7083987068808242,1.198325753211975,30
blitz,2,0.005,False,1.0,21,64,0.2,128,True,True,0.6532779646892743,0.9013840830449827,0.19444444444444445,0.3373493975903614,0.24669603524229075,0.722526690651157,0.7298828363418579,10
blitz,2,0.005,False,1.0,21,64,0.2,128,False,True,0.6541952475419929,0.8437139561707035,0.15441176470588236,0.5060240963855421,0.23661971830985915,0.7225704757248254,1.5195578336715698,10
blitz,2,0.005,False,1.0,21,64,0.2,256,True,True,0.672040285819118,0.8235294117647058,0.13915857605177995,0.5180722891566265,0.2193877551020408,0.6981311071055877,0.7032074928283691,5
blitz,2,0.005,False,1.0,21,64,0.2,256,False,True,0.680922382323493,0.8771626297577855,0.1683673469387755,0.39759036144578314,0.23655913978494622,0.6688534878459934,1.2684848308563232,20
blitz,2,0.005,False,1.0,21,128,0.1,128,True,True,0.6620419027244855,0.8062283737024222,0.09841269841269841,0.37349397590361444,0.1557788944723618,0.636656863675173,1.1567025184631348,5
blitz,2,0.005,False,1.0,21,128,0.1,128,False,True,0.6125335041448747,0.8027681660899654,0.1246376811594203,0.5180722891566265,0.20093457943925233,0.6779315931199054,1.870469093322754,30
blitz,2,0.005,False,1.0,21,128,0.1,256,True,True,0.6741624741139669,0.8760092272202998,0.16326530612244897,0.3855421686746988,0.22939068100358423,0.7023782592514212,0.8051720261573792,5
blitz,2,0.005,False,1.0,21,128,0.1,256,False,True,0.5948283903707067,0.8690888119953863,0.17567567567567569,0.46987951807228917,0.25573770491803277,0.7002692782030606,1.537103295326233,30
blitz,2,0.005,False,1.0,21,128,0.2,128,True,True,0.595765884540519,0.8794694348327566,0.15760869565217392,0.3493975903614458,0.21722846441947566,0.6908335948275234,1.3102009296417236,5
blitz,2,0.005,False,1.0,21,128,0.2,128,False,True,0.6297675387590874,0.7618223760092272,0.11084905660377359,0.5662650602409639,0.1854043392504931,0.6946064086752827,2.00297474861145,35
blitz,2,0.005,False,1.0,21,128,0.2,256,True,True,0.6505292255645176,0.9152249134948097,0.2037037037037037,0.26506024096385544,0.23036649214659688,0.7166740858041494,0.8452204465866089,5
blitz,2,0.005,False,1.0,21,128,0.2,256,False,True,0.6057176261341659,0.9348327566320646,0.2857142857142857,0.24096385542168675,0.261437908496732,0.6750636707946261,1.6843236684799194,30
blitz,2,0.005,False,1.0,22,32,0.1,128,True,True,0.742594884360172,0.9221453287197232,0.23469387755102042,0.27710843373493976,0.2541436464088398,0.7118577277006268,0.855930507183075,15
blitz,2,0.005,False,1.0,22,32,0.1,128,False,True,0.6240570643217392,0.8016147635524798,0.12173913043478261,0.5060240963855421,0.19626168224299068,0.7105003904169069,1.3862255811691284,10
blitz,2,0.005,False,1.0,22,32,0.1,256,True,True,0.7462951101050366,0.870242214532872,0.1619047619047619,0.40963855421686746,0.23208191126279867,0.7083330292703218,0.758409321308136,15
blitz,2,0.005,False,1.0,22,32,0.1,256,False,True,0.6347037642800729,0.7895040369088812,0.12894736842105264,0.5903614457831325,0.21166306695464365,0.7207388001430313,0.8797773122787476,25
blitz,2,0.005,False,1.0,22,32,0.2,128,True,True,0.7688338380980217,0.8886966551326413,0.17261904761904762,0.3493975903614458,0.2310756972111554,0.7163967803375829,0.7003406286239624,15
blitz,2,0.005,False,1.0,22,32,0.2,128,False,True,0.6458448641488548,0.8465974625144176,0.15471698113207547,0.4939759036144578,0.23563218390804594,0.7136967007946989,1.5422286987304688,5
blitz,2,0.005,False,1.0,22,32,0.2,256,True,True,0.7172187983905574,0.8996539792387543,0.19463087248322147,0.3493975903614458,0.25000000000000006,0.7219136996197996,0.9094811677932739,30
blitz,2,0.005,False,1.0,22,32,0.2,256,False,True,0.6668755169433026,0.8073817762399077,0.12759643916913946,0.5180722891566265,0.20476190476190476,0.6956572504433238,1.0314439535140991,5
blitz,2,0.005,False,1.0,22,64,0.1,128,True,True,0.794889335265328,0.8633217993079585,0.1592920353982301,0.43373493975903615,0.23300970873786409,0.7284376755963892,0.970513105392456,30
blitz,2,0.005,False,1.0,22,64,0.1,128,False,True,0.7211771071075428,0.850634371395617,0.16153846153846155,0.5060240963855421,0.2448979591836735,0.7191114549050229,0.9567272663116455,10
blitz,2,0.005,False,1.0,22,64,0.1,256,True,True,0.7038948762756451,0.8627450980392157,0.17573221757322174,0.5060240963855421,0.2608695652173913,0.7224245254792642,0.80014967918396,20
blitz,2,0.005,False,1.0,22,64,0.1,256,False,True,0.6845790760007711,0.8246828143021915,0.1492063492063492,0.5662650602409639,0.23618090452261306,0.7186809016806172,1.0392906665802002,25
blitz,2,0.005,False,1.0,22,64,0.2,128,True,True,0.7494403019881717,0.8529411764705882,0.12931034482758622,0.3614457831325301,0.19047619047619047,0.7073259725759489,0.8381577134132385,10
blitz,2,0.005,False,1.0,22,64,0.2,128,False,True,0.724126404686538,0.8281430219146482,0.14046822742474915,0.5060240963855421,0.21989528795811514,0.7029547627213882,1.4396705627441406,10
blitz,2,0.005,False,1.0,22,64,0.2,256,True,True,0.7426835032120448,0.9411764705882353,0.2978723404255319,0.1686746987951807,0.2153846153846154,0.7114782570621674,0.9412280917167664,35
blitz,2,0.005,False,1.0,22,64,0.2,256,False,True,0.6940504101342653,0.8575547866205305,0.15833333333333333,0.4578313253012048,0.2352941176470588,0.728087395007042,1.1887418031692505,5
blitz,2,0.005,False,1.0,22,128,0.1,128,True,True,0.7445787028687633,0.8229527104959631,0.13636363636363635,0.5060240963855421,0.21483375959079284,0.7301890785431246,0.9247596859931946,35
blitz,2,0.005,False,1.0,22,128,0.1,128,False,True,0.6788452808129302,0.8852364475201846,0.18478260869565216,0.40963855421686746,0.2546816479400749,0.7180095305510352,1.2688933610916138,20
blitz,2,0.005,False,1.0,22,128,0.1,256,True,True,0.6895790449064372,0.8938869665513264,0.1901840490797546,0.37349397590361444,0.2520325203252033,0.7265184298672582,0.7822432518005371,15
blitz,2,0.005,False,1.0,22,128,0.1,256,False,True,0.6988451564355943,0.8575547866205305,0.16393442622950818,0.4819277108433735,0.24464831804281345,0.7159005495026745,1.100297212600708,25
blitz,2,0.005,False,1.0,22,128,0.2,128,True,True,0.7208537260340421,0.8852364475201846,0.16666666666666666,0.3493975903614458,0.2256809338521401,0.7117993476024023,0.7019891738891602,15
blitz,2,0.005,False,1.0,22,128,0.2,128,False,True,0.6782171752663231,0.8367935409457901,0.15517241379310345,0.5421686746987951,0.2412868632707775,0.7108360759816978,1.5514360666275024,15
blitz,2,0.005,False,1.0,22,128,0.2,256,True,True,0.7009922201976356,0.8961937716262975,0.20606060606060606,0.40963855421686746,0.27419354838709675,0.7135434530368598,0.8857067823410034,20
blitz,2,0.005,False,1.0,22,128,0.2,256,False,True,0.7440361067406297,0.8229527104959631,0.14102564102564102,0.5301204819277109,0.22278481012658227,0.7216509891777894,0.7974767088890076,20
blitz,2,0.005,False,1.0,23,32,0.1,128,True,True,0.620325744242884,0.8592848904267589,0.16033755274261605,0.4578313253012048,0.23750000000000004,0.7141491465559391,1.0214086771011353,5
blitz,2,0.005,False,1.0,23,32,0.1,128,False,True,0.5359543783931692,0.8742791234140715,0.17073170731707318,0.42168674698795183,0.24305555555555555,0.7004955010836806,1.886149287223816,5
blitz,2,0.005,False,1.0,23,32,0.1,256,True,True,0.6287771842214911,0.8915801614763552,0.1568627450980392,0.2891566265060241,0.20338983050847456,0.7199725613538346,0.9720309972763062,30
blitz,2,0.005,False,1.0,23,32,0.1,256,False,True,0.6225085664890143,0.8333333333333334,0.14965986394557823,0.5301204819277109,0.23342175066312995,0.7261754467901892,1.1570829153060913,15
blitz,2,0.005,False,1.0,23,32,0.2,128,True,True,0.7285075963457939,0.8206459054209919,0.13694267515923567,0.5180722891566265,0.21662468513853902,0.7028890851108857,0.8665439486503601,5
blitz,2,0.005,False,1.0,23,32,0.2,128,False,True,0.6853968569847202,0.7923875432525952,0.12054794520547946,0.5301204819277109,0.1964285714285714,0.7006195587924078,1.485368251800537,35
blitz,2,0.005,False,1.0,23,32,0.2,256,True,True,0.70361813670313,0.8621683967704729,0.1388888888888889,0.3614457831325301,0.20066889632107024,0.6994884443893078,0.7927185893058777,25
blitz,2,0.005,False,1.0,23,32,0.2,256,False,True,0.5478106479437317,0.828719723183391,0.13851351351351351,0.4939759036144578,0.21635883905013192,0.6881627053337518,1.4234063625335693,15
blitz,2,0.005,False,1.0,23,64,0.1,128,True,True,0.5549841107953309,0.8881199538638985,0.15527950310559005,0.30120481927710846,0.20491803278688522,0.7164551604358074,1.267643928527832,15
blitz,2,0.005,False,1.0,23,64,0.1,128,False,True,0.45567502689659894,0.8650519031141869,0.15207373271889402,0.39759036144578314,0.22000000000000003,0.7030861179423935,1.4970510005950928,15
blitz,2,0.005,False,1.0,23,64,0.1,256,True,True,0.5842438790803539,0.9307958477508651,0.2597402597402597,0.24096385542168675,0.25,0.7186517116315049,0.8893665075302124,10
blitz,2,0.005,False,1.0,23,64,0.1,256,False,True,0.5212902904832681,0.8944636678200693,0.18354430379746836,0.3493975903614458,0.24066390041493776,0.7061437755869024,1.3120110034942627,20
blitz,2,0.005,False,1.0,23,64,0.2,128,True,True,0.6740334326279065,0.8800461361014994,0.15469613259668508,0.3373493975903614,0.2121212121212121,0.7061875606605708,1.1396301984786987,10
blitz,2,0.005,False,1.0,23,64,0.2,128,False,True,0.6198655480998252,0.9100346020761245,0.208,0.3132530120481928,0.25,0.6759101822188816,1.715377688407898,35
blitz,2,0.005,False,1.0,23,64,0.2,256,True,True,0.6978921150987867,0.8996539792387543,0.18620689655172415,0.3253012048192771,0.2368421052631579,0.7040274970262638,0.9107092618942261,20
blitz,2,0.005,False,1.0,23,64,0.2,256,False,True,0.6346602322124862,0.9071510957324106,0.21739130434782608,0.3614457831325301,0.27149321266968324,0.6884400108003182,1.5129554271697998,5
blitz,2,0.005,False,1.0,23,128,0.1,128,True,True,0.6473591582141902,0.8938869665513264,0.18238993710691823,0.3493975903614458,0.23966942148760328,0.7025315070092605,1.0984984636306763,35
blitz,2,0.005,False,1.0,23,128,0.1,128,False,True,0.6040882830330657,0.8252595155709342,0.1232876712328767,0.43373493975903615,0.192,0.6897243729612574,1.3300390243530273,30
blitz,2,0.005,False,1.0,23,128,0.1,256,True,True,0.5851083015652887,0.8869665513264129,0.16568047337278108,0.3373493975903614,0.22222222222222227,0.6939569300825349,0.8547336459159851,30
blitz,2,0.005,False,1.0,23,128,0.1,256,False,True,0.5800710194588342,0.9065743944636678,0.1889763779527559,0.2891566265060241,0.22857142857142856,0.6990505936526239,1.1846630573272705,20
blitz,2,0.005,False,1.0,23,128,0.2,128,True,True,0.6129563870871451,0.9002306805074971,0.2077922077922078,0.3855421686746988,0.27004219409282704,0.6964745718184671,1.103014349937439,5
blitz,2,0.005,False,1.0,23,128,0.2,128,False,True,0.6430246080559201,0.8379469434832757,0.14130434782608695,0.46987951807228917,0.21727019498607242,0.6755088190435881,1.6162883043289185,10
blitz,2,0.005,False,1.0,23,128,0.2,256,True,True,0.6883865771979031,0.9025374855824683,0.19285714285714287,0.3253012048192771,0.242152466367713,0.6849445024191252,0.9802454710006714,5
blitz,2,0.005,False,1.0,23,128,0.2,256,False,True,0.6401126236777135,0.8973471741637832,0.18543046357615894,0.3373493975903614,0.2393162393162393,0.7003714433749534,1.395481824874878,10
blitz,2,0.005,False,1.0,24,32,0.1,128,True,True,0.6510282896250645,0.8985005767012687,0.1836734693877551,0.3253012048192771,0.23478260869565215,0.6947012763348974,1.2813879251480103,5
blitz,2,0.005,False,1.0,24,32,0.1,128,False,True,0.6587521221882948,0.8742791234140715,0.16080402010050251,0.3855421686746988,0.22695035460992907,0.6874621441550575,1.5182565450668335,15
blitz,2,0.005,False,1.0,24,32,0.1,256,True,True,0.7153562477845288,0.8223760092272203,0.13114754098360656,0.4819277108433735,0.20618556701030927,0.7155283763764932,0.7902186512947083,25
blitz,2,0.005,False,1.0,24,32,0.1,256,False,True,0.6326950703042892,0.8719723183391004,0.1674641148325359,0.42168674698795183,0.2397260273972603,0.7047061656681237,1.5501405000686646,20
blitz,2,0.005,False,1.0,24,32,0.2,128,True,True,0.6816437708720717,0.7600922722029988,0.1136890951276102,0.5903614457831325,0.1906614785992218,0.7187319842665635,0.7709927558898926,25
blitz,2,0.005,False,1.0,24,32,0.2,128,False,True,0.6560484698478243,0.8091118800461361,0.11490683229813664,0.4457831325301205,0.18271604938271607,0.6876518794742872,1.399064302444458,25
blitz,2,0.005,False,1.0,24,32,0.2,256,True,True,0.6510640481091535,0.9036908881199539,0.171875,0.26506024096385544,0.2085308056872038,0.7189509096349055,0.8551481366157532,35
blitz,2,0.005,False,1.0,24,32,0.2,256,False,True,0.6417015441446259,0.8754325259515571,0.17560975609756097,0.43373493975903615,0.25,0.7077419307757985,1.2535446882247925,25
blitz,2,0.005,False,1.0,24,64,0.1,128,True,True,0.6610406651699927,0.8298731257208766,0.14189189189189189,0.5060240963855421,0.22163588390501318,0.7136456182087527,1.1251143217086792,20
blitz,2,0.005,False,1.0,24,64,0.1,128,False,True,0.710045335538958,0.8598615916955017,0.1638655462184874,0.46987951807228917,0.24299065420560748,0.6828136288339306,1.7548801898956299,30
blitz,2,0.005,False,1.0,24,64,0.1,256,True,True,0.7097654865330438,0.8719723183391004,0.1507537688442211,0.3614457831325301,0.21276595744680848,0.7018163508060102,0.8279480934143066,10
blitz,2,0.005,False,1.0,24,64,0.1,256,False,True,0.7195788583404332,0.8719723183391004,0.15763546798029557,0.3855421686746988,0.22377622377622378,0.7208117752658119,1.0476433038711548,5
blitz,2,0.005,False,1.0,24,64,0.2,128,True,True,0.6735623534679511,0.8448673587081892,0.13095238095238096,0.39759036144578314,0.19701492537313434,0.7208701553640364,0.9646971821784973,5
blitz,2,0.005,False,1.0,24,64,0.2,128,False,True,0.6067468485892501,0.8765859284890427,0.1708542713567839,0.40963855421686746,0.24113475177304966,0.6974159509023374,1.8109025955200195,35
blitz,2,0.005,False,1.0,24,64,0.2,256,True,True,0.6101687800449004,0.8754325259515571,0.1518324607329843,0.3493975903614458,0.2116788321167883,0.6856012785241511,0.9491482973098755,35
blitz,2,0.005,False,1.0,24,64,0.2,256,False,True,0.6219597514940827,0.8610149942329873,0.15948275862068967,0.4457831325301205,0.23492063492063492,0.7266424875759854,1.1438416242599487,35
blitz,2,0.005,False,1.0,24,128,0.1,128,True,True,0.7378250135260352,0.881199538638985,0.1746031746031746,0.39759036144578314,0.2426470588235294,0.7064064860289128,0.8691872954368591,25
blitz,2,0.005,False,1.0,24,128,0.1,128,False,True,0.6598590804783553,0.8500576701268743,0.14457831325301204,0.43373493975903615,0.2168674698795181,0.6788948647406098,1.7735848426818848,10
blitz,2,0.005,False,1.0,24,128,0.1,256,True,True,0.7097903620002363,0.8512110726643599,0.1568627450980392,0.4819277108433735,0.23668639053254437,0.7146526749031255,0.9036330580711365,15
