model,layers,learning_rate,under,oversample,seed,hidden_layer_size,test_split,batch_size,augment,weight_loss,accuracy,precision,recall,f_measure,auc_roc,test_loss,best_epochs
blitz,1,0.01,False,1.0,21,128,0.1,128,True,False,0.10067114093959731,0.10067114093959731,0.5421686746987951,0.16981132075471697,0.6854845183277021,0.43556514382362366,10
blitz,1,0.01,False,1.0,21,128,0.1,128,False,True,0.1361111111111111,0.1361111111111111,0.5903614457831325,0.22121896162528215,0.714360774412003,0.9750696420669556,10
blitz,1,0.01,False,1.0,21,128,0.1,128,False,False,0.1361111111111111,0.1361111111111111,0.5903614457831325,0.22121896162528215,0.714360774412003,0.590091347694397,10
blitz,1,0.01,False,1.0,22,32,0.1,128,True,True,0.20437956204379562,0.20437956204379562,0.3373493975903614,0.2545454545454546,0.7047645457663482,0.871304988861084,5
blitz,1,0.01,False,1.0,22,32,0.1,128,True,False,0.20437956204379562,0.20437956204379562,0.3373493975903614,0.2545454545454546,0.7047645457663482,0.29937294125556946,5
blitz,1,0.01,False,1.0,22,32,0.1,128,False,True,0.137546468401487,0.137546468401487,0.4457831325301205,0.2102272727272727,0.6858056088679371,1.075972318649292,0
blitz,1,0.01,False,1.0,22,32,0.1,128,False,False,0.137546468401487,0.137546468401487,0.4457831325301205,0.2102272727272727,0.6858056088679371,0.40558990836143494,0
blitz,1,0.01,False,1.0,22,64,0.1,128,True,True,0.14393939393939395,0.14393939393939395,0.4578313253012048,0.21902017291066284,0.7148278151977991,0.8418713808059692,0
blitz,1,0.01,False,1.0,22,64,0.1,128,True,False,0.14393939393939395,0.14393939393939395,0.4578313253012048,0.21902017291066284,0.7148278151977991,0.3129769563674927,0
blitz,1,0.01,False,1.0,22,64,0.1,128,False,True,0.12693498452012383,0.12693498452012383,0.4939759036144578,0.20197044334975373,0.7027723249144366,0.9346701502799988,0
blitz,1,0.01,False,1.0,22,64,0.1,128,False,False,0.12693498452012383,0.12693498452012383,0.4939759036144578,0.20197044334975373,0.7027723249144366,0.44246795773506165,0
blitz,1,0.01,False,1.0,22,128,0.1,128,True,True,0.192,0.192,0.2891566265060241,0.23076923076923075,0.7039837119525953,0.8162164092063904,15
blitz,1,0.01,False,1.0,22,128,0.1,128,True,False,0.192,0.192,0.2891566265060241,0.23076923076923075,0.7039837119525953,0.36417824029922485,15
blitz,1,0.01,False,1.0,22,128,0.1,128,False,True,0.1482758620689655,0.1482758620689655,0.5180722891566265,0.23056300268096513,0.7264746447935897,0.9601280093193054,10
blitz,1,0.01,False,1.0,22,128,0.1,128,False,False,0.1482758620689655,0.1482758620689655,0.5180722891566265,0.23056300268096513,0.7264746447935897,0.4457975924015045,10
blitz,1,0.01,False,1.0,23,32,0.1,128,True,True,0.16666666666666666,0.16666666666666666,0.3614457831325301,0.22813688212927755,0.7040347945385417,1.0425487756729126,15
blitz,1,0.01,False,1.0,23,32,0.1,128,True,False,0.16666666666666666,0.16666666666666666,0.3614457831325301,0.22813688212927755,0.7040347945385417,0.3057703375816345,15
blitz,1,0.01,False,1.0,23,32,0.1,128,False,True,0.11926605504587157,0.11926605504587157,0.46987951807228917,0.1902439024390244,0.6940153101807593,0.997147262096405,5
blitz,1,0.01,False,1.0,23,32,0.1,128,False,False,0.11926605504587157,0.11926605504587157,0.46987951807228917,0.1902439024390244,0.6940153101807593,0.4505723714828491,5
