#{"t_start": 1635085209.065227, "env_id": null}
r,l,t,is_success
-2.359408,12,4297.498207,1
-5.57591,19,4299.71139,1
-3.850791,16,4301.554721,1
-4.222934,17,4303.626241,1
-8.159792,22,4306.141512,1
-12.264594,37,4310.386958,1
-18.545404,100,4322.425757,0
-2.931775,14,4324.101067,1
-9.505968,23,4326.971095,1
-19.456624,100,4338.381023,0
-3.949199,17,4340.376498,1
-6.903599,26,4343.260091,1
-6.102084,18,4345.460624,1
-6.977573,26,4348.388122,1
-6.022266,18,4350.525211,1
-8.810701,30,4353.979553,1
-9.989059,33,4357.682341,1
-3.954937,14,4359.248594,1
-5.259504,20,4361.454662,1
-5.489096,16,4363.285827,1
-19.294488,53,4368.986914,1
-5.481024,19,4371.195026,1
-35.891163,100,4381.930678,0
-9.558597,37,4385.947368,1
-8.267185,27,4388.870271,1
-7.29989,21,4391.188577,1
-7.203673,20,4393.436172,1
-6.952916,19,4395.705469,1
-6.923263,34,4399.434176,1
-14.978917,63,4406.250013,1
-8.129444,29,4409.404346,1
-8.029761,28,4412.441164,1
-10.410232,28,4415.578348,1
-11.362154,27,4418.568146,1
-7.371819,20,4420.780401,1
-9.892177,28,4423.853927,1
-19.218365,78,4433.187339,1
-11.431842,36,4437.090317,1
-7.91699,28,4440.57234,1
-5.566319,17,4442.827299,1
-6.375738,25,4445.966015,1
-4.741444,16,4447.7628,1
-7.710141,33,4451.346513,1
-2.447131,11,4452.701612,1
-1.794501,10,4453.884772,1
-4.664364,17,4456.033937,1
-6.475561,27,4458.990891,1
-12.467408,38,4463.178102,1
-11.067959,25,4466.067672,0
-7.996069,29,4469.21238,1
-3.179027,13,4470.686348,1
-7.92084,21,4473.155716,1
-5.46401,19,4475.5137,1
-7.348851,19,4477.818645,1
-10.07414,22,4480.447864,1
-3.053157,14,4482.042824,1
-6.422756,25,4485.099816,1
-9.133877,34,4489.31882,1
-5.777884,20,4491.886214,1
-3.564099,15,4493.627519,1
-6.126481,18,4495.868327,1
-7.660551,20,4498.089689,1
-3.784715,18,4500.064456,1
-4.306878,20,4502.269957,1
-4.167674,15,4504.05355,1
-8.496266,30,4507.310732,1
-1.522566,9,4508.329133,1
-6.715895,26,4511.417496,1
-3.95728,18,4513.390246,1
-6.103884,34,4517.246546,1
-2.588841,12,4518.68452,1
-5.995022,19,4520.968089,1
-4.917783,18,4523.097751,1
-6.627665,23,4525.610289,1
-4.912704,15,4527.342343,1
-3.30527,14,4529.16333,1
-3.9998,14,4530.773043,1
-3.671527,17,4532.834239,1
-7.593133,28,4536.057085,1
-9.858903,32,4539.549098,1
-2.203585,12,4540.942027,1
-10.585582,32,4544.38536,1
-4.582079,15,4546.183666,1
-5.479067,23,4548.739668,1
-6.86739,23,4551.306031,1
-4.843762,23,4553.888131,1
-5.649419,23,4556.670743,1
-6.123475,18,4558.71768,1
-8.647986,21,4561.070399,1
-8.712414,30,4564.321445,1
-13.892249,38,4568.645103,1
-8.536525,29,4571.91007,1
-5.921835,18,4573.956094,1
-4.783142,16,4575.725913,1
-7.136861,21,4578.322947,1
-5.007234,21,4580.607023,1
-8.611188,22,4583.175994,1
-4.475209,15,4584.826544,1
-10.900017,34,4588.663382,1
-5.218684,22,4591.074875,1
-8.292269,21,4593.366446,1
-7.842078,28,4596.488228,1
-4.725147,16,4598.57348,1
-9.43976,22,4601.068942,1
-6.388689,19,4603.49205,1
-2.196308,12,4605.081013,1
-3.751212,17,4607.204947,1
-10.43554,14,4608.882944,0
-6.135465,17,4610.866252,1
-10.238285,25,4613.699815,1
-9.603338,23,4616.611582,1
-8.328828,28,4619.730084,1
-3.364674,14,4621.303155,1
-9.655858,25,4624.189269,1
-4.138515,18,4626.205525,1
-3.88967,16,4628.098001,1
-17.653791,100,4639.410699,0
-6.037122,24,4642.26559,1
-11.459327,50,4648.252894,1
-2.649997,14,4649.881457,1
-5.452827,21,4652.283841,1
-4.372386,17,4654.356156,1
-3.340182,12,4655.758002,1
-4.488807,17,4657.881548,1
-4.238981,19,4660.096934,1
-7.191506,26,4663.085006,1
-4.982678,17,4665.239044,1
-4.682746,16,4667.129761,1
-5.347904,17,4669.016238,1
-9.089651,22,4671.684937,1
-6.284691,18,4673.801449,1
-7.015387,21,4676.160139,1
-3.807899,13,4677.733908,1
-5.446294,22,4680.175689,1
-9.787934,33,4683.860162,1
-10.985835,34,4687.65689,1
-11.390071,29,4691.106797,1
-4.761211,15,4692.830498,1
-6.39131,30,4696.49281,1
-6.210245,24,4699.40693,1
-9.78156,32,4702.93078,1
-3.205914,13,4704.463512,1
-8.157552,37,4708.82948,1
-8.946714,32,4712.34902,1
-2.822754,12,4713.760546,1
-4.273906,15,4715.603602,1
-11.735189,37,4719.639742,1
-3.467061,13,4721.181554,1
-6.902227,21,4723.514058,1
-4.157251,15,4725.203783,1
-6.951964,24,4727.995262,1
-7.353475,21,4730.425896,1
-10.316968,30,4733.845811,1
-6.001376,24,4736.603657,1
-5.923797,19,4738.879391,1
-5.127849,21,4741.507672,1
-6.775168,21,4744.010638,1
-14.385195,38,4748.362116,1
-15.3127,43,4753.569203,1
-15.770827,100,4764.893699,0
-8.899041,23,4767.52672,1
-4.173702,14,4769.168144,1
-2.341185,12,4770.646277,1
-1.517453,8,4771.567169,1
-4.191479,19,4773.879073,1
-9.271713,30,4777.250671,1
-3.62221,18,4779.268611,1
-4.360981,18,4781.379719,1
-5.793701,20,4783.581249,1
-2.101219,10,4784.721873,1
-2.847858,12,4786.246462,1
-2.648959,12,4787.598474,1
-7.661372,28,4790.688741,1
-4.305803,17,4792.595165,1
-6.710851,18,4794.609909,1
-9.085888,31,4798.018896,1
-7.12969,19,4800.444238,1
-9.630286,31,4803.903881,1
-7.488843,21,4806.304099,1
-7.619911,32,4809.913727,1
-13.928025,40,4814.40272,1
-7.307577,26,4817.258363,1
-5.943262,17,4819.215954,1
-10.222343,33,4822.994769,1
-11.45379,35,4826.977844,1
-14.7438,42,4831.542919,1
-6.982399,26,4834.656856,1
-5.237126,22,4837.145145,1
-5.470156,23,4839.697222,1
-2.704344,15,4841.374271,1
-10.917578,38,4845.513726,1
-5.809426,22,4848.267323,1
-17.838167,100,4859.255542,0
-7.338682,27,4862.219163,1
-6.009493,23,4864.790809,1
-9.796184,36,4868.765405,1
-7.234362,21,4871.239503,1
-13.747041,34,4874.981727,1
-8.397846,22,4877.510875,1
-11.827843,36,4881.689395,1
-3.947662,19,4883.925149,1
-6.91231,21,4886.263516,1
-9.828912,33,4889.959424,1
-7.088156,26,4892.879407,1
-11.375799,47,4898.0783,1
-10.645293,10,4899.262165,0
-10.812838,25,4902.015552,1
-8.723138,26,4904.885683,1
-2.800162,14,4906.548453,1
-9.772661,10,4907.732714,0
-2.650492,12,4909.143941,1
-8.526319,33,4913.212136,1
-8.345752,37,4917.690995,1
-9.239168,9,4918.910662,0
-6.091472,24,4921.633428,1
-7.413345,20,4923.957103,1
-5.296208,16,4925.962253,1
-6.220678,24,4928.628723,1
-6.524345,24,4931.2835,1
-12.202702,60,4937.867867,1
-9.969823,28,4941.148026,1
-6.718462,24,4943.819327,1
-8.593946,22,4946.533363,1
-10.812106,27,4949.499181,1
-9.636542,25,4952.642495,1
-6.63338,18,4954.66064,1
-7.392623,8,4955.635111,0
-5.823589,17,4957.624919,1
-10.387508,32,4961.252627,1
-3.35149,15,4962.928844,1
-9.492337,23,4965.732481,1
-14.111342,36,4969.957578,1
-3.378343,15,4971.752089,1
-12.425081,37,4975.958792,1
-3.283783,14,4977.598636,1
-12.143088,37,4982.005912,1
-3.225487,13,4983.568973,1
-2.628017,14,4985.626857,1
-7.185531,27,4989.3002,1
-4.727446,22,4992.38354,1
-3.08911,15,4994.471232,1
-4.467386,19,4997.20821,1
-7.85407,26,5000.925078,1
-4.852798,17,5003.188687,1
-5.505475,17,5005.524556,1
-6.489266,25,5009.140442,1
-5.844303,18,5011.729386,1
-5.79592,21,5014.54897,1
-6.714618,19,5017.409999,1
-3.240699,14,5019.25954,1
-4.096848,17,5021.452083,1
-4.456452,15,5023.442081,1
-15.721759,100,5036.076836,0
-4.533748,19,5038.549023,1
-4.839817,17,5040.826066,1
-3.757853,13,5042.660344,1
-9.310208,34,5047.261436,1
-4.911828,16,5049.591403,1
-9.81429,33,5053.846494,1
-9.503222,41,5059.39001,1
-5.63233,23,5062.447933,1
-5.176441,16,5064.568025,1
-6.325847,23,5067.608334,1
-5.851818,21,5070.403536,1
-5.787044,18,5072.808321,1
-6.753998,20,5075.417951,1
-8.115955,37,5080.347914,1
-6.125699,23,5083.495763,1
-6.96143,20,5086.186497,1
-6.146719,23,5089.123318,1
-8.463324,29,5092.869438,1
-6.767656,21,5095.614757,1
-2.930823,13,5097.389253,1
-10.44397,33,5101.680403,1
-6.454745,19,5104.487257,1
-5.186052,17,5106.731855,1
-16.029136,100,5120.047196,0
-7.104069,30,5123.91074,1
-7.440246,19,5126.699246,1
-5.370765,17,5128.885654,1
-3.495864,15,5130.857014,1
-16.597533,100,5144.044968,0
-6.642057,20,5146.62044,1
-6.952551,29,5150.320558,1
-6.664934,19,5152.787553,1
-21.283534,100,5165.802993,0
-9.352071,31,5169.742585,1
-10.910638,25,5173.004684,1
-7.491703,27,5176.457172,1
-6.606851,18,5178.881783,1
-12.914242,37,5183.846577,1
-6.617967,25,5187.083962,1
-4.945251,17,5189.330129,1
-4.946292,19,5191.837745,1
-5.292996,18,5194.443212,1
-7.457703,20,5197.241076,1
-4.676163,16,5199.236013,1
-8.214554,13,5201.116109,0
-9.452293,24,5204.264527,1
-5.866897,23,5207.857959,1
-6.646156,25,5210.82757,1
-12.843491,41,5215.465802,1
-3.21488,14,5217.168271,1
-7.881868,22,5219.84944,1
-7.418862,27,5222.852274,1
-7.154931,26,5225.731491,1
-7.343115,28,5229.124102,1
-5.250094,17,5231.060358,1
-4.653193,16,5232.932691,1
-6.817772,18,5234.932989,1
-6.173885,21,5237.236431,1
-11.084721,31,5240.909814,1
-3.909982,18,5243.0759,1
-9.06694,24,5245.798411,1
-5.939223,18,5247.798626,1
-2.683079,11,5249.033131,1
-8.779456,21,5251.360888,1
-4.601258,16,5253.233147,1
-4.58466,19,5255.372118,1
-5.313936,18,5257.40011,1
-7.326931,21,5259.983392,1
-4.972169,16,5261.86838,1
-3.123843,14,5263.485709,1
-3.385778,13,5265.177686,1
-6.732446,18,5267.39795,1
-6.887369,19,5269.530693,1
-6.082401,18,5271.627562,1
-4.825857,16,5273.480844,1
-13.902656,39,5277.799674,1
-11.359869,46,5283.186036,1
-10.281295,33,5286.848825,1
-6.879816,26,5289.879636,1
-5.631208,22,5292.478629,1
-7.059006,25,5295.263984,1
-2.758422,13,5296.769037,1
-5.604265,18,5299.003962,1
-5.701175,17,5300.940647,1
-8.085177,21,5303.279243,1
-2.575813,13,5304.738556,1
-3.705168,13,5306.311195,1
-5.853222,19,5308.431486,1
-4.344961,16,5310.282272,1
-6.860421,26,5313.146096,1
-7.487223,29,5316.733824,1
-10.978264,24,5319.621445,1
-8.733389,30,5322.930011,1
-3.555665,15,5324.621889,1
-16.692993,43,5329.357921,1
-4.294937,17,5331.241166,1
-8.889085,36,5335.211043,1
-6.407298,20,5337.560609,1
-6.640996,24,5340.487978,1
-12.503677,38,5344.905592,1
-6.53788,21,5347.420181,1
-8.143965,32,5351.109008,1
-2.416792,12,5352.580124,1
-9.191759,25,5355.599858,1
-4.702189,17,5357.628394,1
-2.507419,12,5359.240616,1
-4.000006,14,5361.009742,1
-3.107367,14,5362.790828,1
-6.251579,19,5365.084633,1
-6.450031,18,5367.246458,1
-6.923768,22,5369.860415,1
-3.765935,17,5371.941921,1
-9.092496,21,5374.423775,1
-7.198314,19,5376.539244,1
-4.941035,17,5378.460524,1
-7.488424,20,5380.733295,1
-2.797182,11,5382.022374,1
-5.929338,20,5384.326865,1
-7.274246,26,5387.245535,1
-6.923325,24,5389.897384,1
-4.988183,22,5392.315239,1
-6.29282,20,5394.628906,1
-2.056207,11,5395.930807,1
-5.534562,19,5398.07586,1
-8.594548,30,5401.774725,1
-9.062209,13,5403.300468,0
-16.304721,100,5414.232752,0
-14.081558,57,5420.414488,1
-6.633593,18,5422.406613,1
-6.853717,27,5425.407733,1
-6.713492,25,5428.507271,1
-9.906928,25,5431.242198,1
-16.362888,46,5436.453004,1
-2.533467,12,5437.809661,1
-4.498942,15,5439.529496,1
-4.735506,15,5441.208032,1
-7.06623,22,5443.770465,1
-8.356549,30,5447.084644,1
-3.919244,14,5448.69191,1
-2.110821,10,5449.859186,1
-4.227586,15,5451.545324,1
-3.996383,16,5453.320559,1
-8.370656,32,5456.870991,1
-9.080511,23,5459.444313,1
-9.495499,24,5462.080875,1
-3.524927,14,5463.699023,1
-4.456753,16,5465.553475,1
-4.357152,16,5467.3364,1
-5.558589,23,5469.953851,1
-11.348739,35,5473.955523,1
-3.547641,17,5475.891801,1
-9.184746,22,5478.796169,1
-4.720292,21,5481.151084,1
-2.635285,13,5482.605152,1
-10.632944,37,5486.63471,1
-6.27548,17,5488.791794,1
-5.385941,19,5490.990322,1
-8.172633,29,5494.159998,1
-4.365758,18,5496.163953,1
-5.732729,22,5498.59497,1
-5.330901,17,5500.493738,1
-6.9175,21,5502.844002,1
-6.397261,21,5505.196754,1
-26.812327,100,5516.13182,0
-6.45306,21,5518.482903,1
-4.099283,16,5520.275486,1
-11.899716,35,5524.263409,1
-6.072304,19,5526.429954,1
-6.131628,17,5528.325678,1
-6.604555,26,5531.581008,1
-9.861258,31,5535.243396,1
-8.893357,30,5538.68665,1
-4.03676,16,5540.459794,1
-3.809511,17,5542.350901,1
-6.533177,20,5544.577943,1
-12.990528,29,5547.801339,1
-6.999139,26,5550.762206,1
-8.658478,35,5554.69426,1
-7.111395,27,5557.6532,1
-6.540136,20,5560.078733,1
-5.582433,21,5562.461678,1
-6.514146,20,5564.691114,1
-5.79008,20,5567.038715,1
-9.186752,29,5570.284695,1
-8.522436,29,5573.480431,1
-8.197065,31,5576.94393,1
-4.434452,16,5578.867318,1
-3.507042,13,5580.445707,1
-6.342418,19,5582.542977,1
-3.365897,16,5584.39591,1
-7.785855,21,5586.837922,1
-6.105172,17,5588.786736,1
-9.046939,22,5591.218191,1
-4.102283,18,5593.260815,1
-9.647758,32,5596.791658,1
-6.098886,19,5598.984265,1
-9.987015,33,5602.771957,1
-5.763936,20,5605.309319,1
-3.211563,14,5606.913527,1
-6.646736,20,5609.197187,1
-5.685377,23,5611.756567,1
-4.685294,16,5613.633465,1
-6.366165,20,5616.054561,1
-2.300357,12,5617.411804,1
-7.222198,21,5619.740297,1
-3.717713,16,5621.516649,1
-10.221903,15,5623.333167,0
-7.041472,26,5626.393482,1
-8.334145,28,5629.650195,1
-14.362368,43,5634.508558,1
-5.795294,20,5636.895331,1
-6.578446,25,5639.712995,1
-14.465476,76,5648.251352,1
-16.084269,93,5658.823043,1
-5.5577,19,5661.130705,1
-7.626629,30,5664.671503,1
-5.140036,16,5666.458113,1
-9.593512,22,5669.386164,1
-7.430046,27,5672.746905,1
-11.931664,15,5674.463538,0
-4.009752,17,5676.351707,1
-8.553307,38,5680.635449,1
-3.13561,15,5682.318907,1
-7.08236,20,5684.558821,1
-5.893179,18,5686.576833,1
-7.9704,29,5689.927025,1
-6.479802,23,5692.462962,1
-5.887454,22,5695.036316,1
-5.804052,19,5697.164087,1
-14.665947,19,5699.68384,0
-9.307578,35,5703.645437,1
-8.202544,21,5705.987607,1
-5.47989,18,5708.303667,1
-5.074755,16,5710.141362,1
-7.426501,26,5713.289298,1
-6.732822,18,5715.300491,1
-4.172645,14,5717.009859,1
-3.556033,15,5718.694764,1
-11.820053,60,5726.057573,1
-5.657732,17,5728.295485,1
-7.849263,31,5732.00619,1
-9.5554,22,5734.669221,1
-4.856336,18,5736.715737,1
-7.562011,21,5739.037353,1
-4.917267,16,5740.879515,1
-5.659703,19,5743.100006,1
-6.237132,23,5745.905342,1
-11.748909,15,5747.824915,0
-6.34087,19,5750.051138,1
-6.145523,24,5752.7784,1
-6.105846,20,5754.994959,1
-7.195765,19,5757.269325,1
-6.52193,22,5759.738034,1
-8.447024,28,5763.050882,1
-5.986063,21,5765.538301,1
-6.818154,22,5767.970821,1
-3.273496,12,5769.412944,1
-12.476543,25,5772.38202,0
-3.098682,14,5774.1009,1
-9.466103,31,5777.557935,1
-3.001999,12,5778.918477,1
-5.251956,17,5780.812988,1
-2.629282,14,5782.397011,1
-4.358739,17,5784.486181,1
-3.566483,14,5786.108613,1
-4.268228,15,5787.801826,1
-6.094371,20,5790.34683,1
-8.881933,30,5793.62038,1
-6.822094,25,5796.510058,1
-8.674702,22,5799.014495,1
-11.308058,35,5802.886782,1
-7.708433,7,5803.843892,0
-4.282283,16,5805.834065,1
-7.795514,22,5808.296574,1
-2.03165,11,5809.591603,1
-11.417963,34,5813.394203,1
-7.042779,26,5816.382791,1
-3.498771,15,5818.154119,1
-6.650719,26,5821.38289,1
-6.186307,22,5823.945545,1
-4.043853,14,5825.562495,1
-9.011219,28,5828.657598,1
-21.18966,100,5840.348156,0
-6.249297,21,5842.71777,1
-2.124391,11,5843.96709,1
-3.136242,12,5845.345496,1
-10.216185,31,5848.849222,1
-6.291429,20,5851.224336,1
-5.553054,16,5853.007337,1
-2.257425,12,5854.567746,1
-5.234491,16,5856.341512,1
-6.081003,19,5858.471379,1
-8.868286,32,5861.971754,1
-6.814161,23,5864.604041,1
-4.547059,16,5866.421731,1
-16.086758,43,5871.145623,1
-8.059745,20,5873.510638,1
-3.994698,15,5875.337648,1
-5.370647,18,5877.370822,1
-3.019729,13,5878.920507,1
-5.119122,19,5881.033712,1
-4.136794,16,5882.88013,1
-7.152477,21,5885.389963,1
-8.544403,21,5887.915859,1
-4.820706,18,5889.921999,1
-4.889304,17,5891.887814,1
-7.232419,8,5892.822924,0
-6.310634,17,5894.758489,1
-7.000712,21,5897.140741,1
-9.761749,22,5899.600952,1
-10.489195,27,5902.73685,1
-10.114904,32,5906.301223,1
-4.039118,15,5907.979896,1
-4.122779,17,5909.954866,1
-5.697543,17,5911.972186,1
-5.264271,18,5914.185339,1
-5.419085,18,5916.185544,1
-8.980503,22,5918.695399,1
-9.367986,24,5921.553837,1
-3.65798,15,5923.240165,1
-11.403096,21,5925.741194,0
-6.479495,18,5927.728686,1
-2.507288,13,5929.373087,1
-5.921486,18,5931.502459,1
-2.884783,12,5932.85199,1
-3.486014,15,5934.547012,1
-9.949361,25,5937.421511,1
-5.985909,17,5939.307326,1
-6.599614,26,5942.156623,1
-6.404018,31,5945.63194,1
-7.084127,27,5948.736462,1
-9.590203,15,5950.522802,0
-8.804813,21,5952.857661,1
-6.668105,19,5954.97559,1
-7.485029,26,5957.851175,1
-3.715573,15,5959.688569,1
-6.844618,26,5962.532534,1
-7.04148,19,5964.626533,1
-2.538581,12,5965.969283,1
-4.732076,16,5967.898343,1
-6.397252,19,5970.026172,1
-16.930892,100,5980.938287,0
-4.232123,16,5982.73542,1
-6.534098,23,5985.261975,1
-3.750291,15,5987.046093,1
-10.210612,35,5990.925664,1
-9.809606,25,5993.75856,1
-1.934817,11,5995.125074,1
-6.437661,25,5997.929848,1
-16.022397,40,6002.628009,0
-5.844563,18,6004.691801,1
-11.464375,35,6009.153415,1
-7.478028,21,6011.470242,1
-10.039535,22,6013.970471,1
-2.987134,12,6015.311719,1
-2.806928,13,6016.909071,1
-4.813602,16,6018.768919,1
-10.045739,46,6023.779389,1
-10.328481,34,6027.481474,1
-5.835441,24,6030.173756,1
-10.27734,35,6034.119932,1
-4.424585,15,6035.821942,1
-12.98933,46,6041.060384,1
-7.884506,21,6043.552158,1
-4.718725,16,6045.394512,1
-2.719161,14,6046.997652,1
-5.527085,21,6049.327702,1
-2.42186,12,6050.780857,1
-4.799056,15,6052.502221,1
-2.932679,14,6054.093014,1
-2.809659,14,6055.769117,1
-4.167194,16,6057.623551,1
-7.246523,26,6060.488778,1
-11.860901,36,6064.538038,1
-5.628292,21,6066.876056,1
-14.41626,34,6070.902273,1
-11.267323,19,6073.259487,0
-1.382535,9,6074.295938,1
-7.602743,21,6076.735814,1
-8.056956,21,6079.608617,1
-7.237222,27,6082.674009,1
-8.651962,21,6085.103585,1
-3.096673,14,6086.712099,1
-6.8867,26,6089.614771,1
-16.847051,100,6100.622079,0
-5.977052,20,6102.855451,1
-8.610919,30,6106.164613,1
-15.952896,88,6115.782342,1
-6.703783,27,6118.761845,1
-2.930669,13,6120.220822,1
-3.357566,15,6122.019559,1
-14.990027,21,6124.676267,0
-8.784214,22,6127.263398,1
-5.990873,23,6129.843364,1
-4.258935,19,6131.935232,1
-2.3596,12,6133.289773,1
-2.944003,14,6134.900214,1
-6.298279,24,6137.672612,1
-9.394282,43,6142.383293,1
-7.022308,28,6145.591636,1
-11.898612,38,6149.77793,1
-8.223449,27,6152.832282,1
-7.109612,20,6155.06739,1
-6.758741,19,6157.219138,1
-9.276064,37,6161.547497,1
-3.803557,14,6163.308629,1
-3.010358,14,6164.908412,1
-4.716385,17,6166.83439,1
-6.02779,24,6169.65993,1
-6.438297,25,6172.451781,1
-7.060824,22,6174.895131,1
-6.48486,24,6177.588711,1
-4.085894,15,6179.353287,1
-7.002428,19,6181.585092,1
-4.548222,18,6183.60826,1
-8.651489,28,6187.139412,1
-4.159922,17,6189.058621,1
-8.026417,11,6190.497201,0
-8.299204,20,6192.811391,1
-9.835262,31,6196.350206,1
-7.429702,26,6199.328697,1
-9.271499,29,6202.488574,1
-6.405811,18,6204.582349,1
-2.443813,11,6205.932463,1
-3.974325,14,6207.928571,1
-12.699745,35,6212.044367,1
-9.541724,33,6215.697192,1
-5.85258,18,6218.065701,1
-5.995777,19,6220.184535,1
-5.162489,18,6222.492799,1
-3.22068,15,6224.202401,1
-9.078175,28,6227.277209,1
-7.397977,20,6229.603979,1
-6.401424,19,6231.929685,1
-3.518672,13,6233.647383,1
-5.570768,23,6236.256203,1
-21.411751,100,6247.303345,0
-5.483996,18,6249.417657,1
-7.616111,20,6251.772421,1
-6.185207,24,6254.816026,1
-4.365604,17,6256.769762,1
-5.095809,18,6258.970137,1
-5.737649,18,6260.985444,1
-5.082766,21,6263.417108,1
-2.890071,14,6265.005853,1
-7.321779,35,6268.825324,1
-2.447075,13,6270.356729,1
-6.01143,29,6273.543627,1
-10.114323,31,6276.973528,1
-7.062629,25,6279.887837,1
-7.240286,27,6282.868943,1
-6.831671,23,6285.632304,1
-10.752197,55,6291.696609,1
-4.88158,17,6293.620511,1
-7.256249,29,6297.060592,1
-8.217666,29,6300.511889,1
-3.376859,13,6302.206697,1
-8.646723,42,6307.037884,1
-10.345971,24,6310.199739,1
-3.449888,15,6312.018134,1
-8.231646,20,6314.660585,1
-5.089118,16,6316.456804,1
-6.42207,19,6318.662307,1
-7.487107,24,6321.505366,1
-10.537177,34,6325.666528,1
-12.119673,62,6332.670578,1
-5.791126,26,6335.936562,1
-9.289772,21,6338.450986,1
-6.124502,17,6340.557951,1
-6.488569,22,6342.997081,1
-7.946724,20,6345.20996,1
-7.583596,28,6348.660925,1
-7.246916,26,6351.724638,1
-10.575605,23,6354.537794,1
-2.570904,11,6355.827646,1
-5.016218,15,6357.574615,1
-28.44255,100,6368.935544,0
-6.445114,20,6371.382096,1
-10.080348,22,6373.924901,1
-2.70505,14,6375.528065,1
